candidate_version,candidate_id,source_candidate_ids,source_strategy,macro_regime_label,subtype_label,latent_component_id,component_family_prior,stratum_type,stratum_value,n_source_rows,mean_interpretability_score,physical_signature,wind_dir_deg_mean,wind_speed_mean,qnh_hpa_mean,relh_mean,dewpoint_depression_mean,precip_pre_cp_sum_mean,cloud_cover_score_mean,temp_slope_pre_cp_mean,dominant_current_regime,design_rationale,causal_inputs,production_status,next_gate_action
v2,RDC-V1-SEASON-DJF-C00,RDC-V1-SEASON-DJF-C00,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-DJF-C00,southerly_disrupted_candidate,season,DJF,801,0.6,southerly_flow;windy;moist_cloudy_or_rain,194.24931366815238,13.264800589821009,1011.5483108913571,90.09240352359704,1.6656688513625697,0.0,2.6270048018718897,-0.10092471525260159,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-DJF-C01,RDC-V1-SEASON-DJF-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-DJF-C01,nw_or_foehn_candidate,season,DJF,487,0.4,northerly_nw_flow;windy,345.5581469978503,17.35354496268437,1007.1499609671195,70.28283295840612,5.553915130873637,0.0,1.6819914803933709,0.09232296755445223,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-DJF-C02,RDC-V1-SEASON-DJF-C02,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-DJF-C02,nw_or_foehn_candidate,season,DJF,918,0.4,northerly_nw_flow;windy,16.32530885680801,10.848550133267123,1015.0203745553471,77.53065449795093,4.016195017817601,0.0,1.8574452533957688,0.314275915846521,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-DJF-C03,RDC-V1-SEASON-DJF-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-DJF-C03,nw_or_foehn_candidate,season,DJF,1183,0.4,northerly_nw_flow;windy,1.6040714345282232,18.18738700834086,1011.0494319311863,82.40060326080432,3.0852868828273152,0.0,2.8659043162821463,0.13166216579187343,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-DJF-C04,RDC-V1-SEASON-DJF-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-DJF-C04,nw_or_foehn_candidate,season,DJF,833,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,33.17975889160948,7.186712626593548,1014.9700935450487,85.65195354330352,2.452118597345289,0.0,2.17625590793306,0.0773484588146753,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-DJF-C05,RDC-V1-SEASON-DJF-C05,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-DJF-C05,southerly_disrupted_candidate,season,DJF,620,0.44999999999999996,southerly_flow;windy,160.66252331508107,12.197968478494907,1019.7045469627126,73.00802697571645,4.846503156215949,0.0,2.1936146292554457,0.11155468329248391,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C00,RDC-V1-SEASON-JJA-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-JJA-C00,nw_or_foehn_candidate,season,JJA,534,0.4,northerly_nw_flow;windy,347.4959659698821,14.650997264591073,1008.6931877528755,69.49547756648192,5.478036466021516,0.0,1.6812535660093666,0.03335592341469484,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C01,RDC-V1-SEASON-JJA-C01,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-JJA-C01,southerly_disrupted_candidate,season,JJA,557,0.6,southerly_flow;windy;moist_cloudy_or_rain,184.08098894097725,13.434750235874542,1011.4737185572633,90.24882005057535,1.5665775116722391,0.0,2.5860710888325236,-0.09714936612934726,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C02,RDC-V1-SEASON-JJA-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-JJA-C02,southerly_disrupted_candidate,season,JJA,691,0.44999999999999996,southerly_flow;windy,185.65406376631424,21.364721439653113,1016.382454065406,77.34190094479435,3.8356209215911923,0.0,1.7765371836083619,-0.04411509009704293,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C03,RDC-V1-SEASON-JJA-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-JJA-C03,nw_or_foehn_candidate,season,JJA,1054,0.4,northerly_nw_flow;windy,4.971925854319689,14.795348212792705,1012.443377973442,81.18718287789147,3.166071225228108,0.0,2.2695509721150287,0.090918729032835,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C04,RDC-V1-SEASON-JJA-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-JJA-C04,nw_or_foehn_candidate,season,JJA,1353,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,25.23027012089842,6.094643872800513,1021.0551745336579,88.91783335682572,1.7602016026165492,0.0,1.936195722166098,0.12226293046220765,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-JJA-C05,RDC-V1-SEASON-JJA-C05,v1_centroid_revision,macro_light_marine_or_residual,subtype_transition_low_confidence,RDC-V1-SEASON-JJA-C05,mixed_or_transition,season,JJA,480,0.15,easterly_component,131.86460463105985,9.45774991552565,1020.1688093912077,74.7055038783881,4.359147328965682,0.0,2.0876127872081334,-0.04955546129440489,southerly_disrupted,Recast v1 family mixed_or_transition as macro_light_marine_or_residual / subtype_transition_low_confidence; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C00,RDC-V1-SEASON-MAM-C00,v1_centroid_revision,macro_light_marine_or_residual,subtype_transition_low_confidence,RDC-V1-SEASON-MAM-C00,mixed_or_transition,season,MAM,676,0.25,westerly_component;windy,249.70968054257952,18.843437000533303,1011.3685373223634,70.09122377319964,5.445904146415792,0.0,1.6785579272603925,-0.03525843860053759,southerly_disrupted,Recast v1 family mixed_or_transition as macro_light_marine_or_residual / subtype_transition_low_confidence; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C01,RDC-V1-SEASON-MAM-C01,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-MAM-C01,nw_or_foehn_candidate,season,MAM,1051,0.4,northerly_nw_flow;windy,359.826362917663,17.327581354808334,1012.4310713885448,81.06832727937655,3.3027056579755913,0.0,2.450044235307511,0.04494605104754054,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C02,RDC-V1-SEASON-MAM-C02,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-MAM-C02,southerly_disrupted_candidate,season,MAM,745,0.6,southerly_flow;windy;moist_cloudy_or_rain,186.5798276046553,14.059723052481335,1019.2735906324699,89.2149211181764,1.7836257586799766,0.0,2.60361442698373,-0.06692879923618052,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C03,RDC-V1-SEASON-MAM-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-MAM-C03,nw_or_foehn_candidate,season,MAM,1030,0.3,northerly_nw_flow,20.289747057030187,9.780677194331409,1018.6043327408275,81.63913445281483,3.1493571030568996,0.0,1.98377502270129,0.3031965708656984,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C04,RDC-V1-SEASON-MAM-C04,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-MAM-C04,southerly_disrupted_candidate,season,MAM,614,0.44999999999999996,southerly_flow;windy,153.84472081295075,10.980411163760058,1022.9868188410203,74.16564656757964,4.595092248557715,0.0,2.293514939310383,0.03283490810979594,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-MAM-C05,RDC-V1-SEASON-MAM-C05,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-MAM-C05,nw_or_foehn_candidate,season,MAM,914,0.44999999999999996,northerly_nw_flow;moist_cloudy_or_rain,24.840424280837745,6.096782198374813,1017.3062513362371,88.27041541150777,1.934145602401737,0.0,1.9794906681453635,-0.03482066392175028,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C00,RDC-V1-SEASON-SON-C00,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-SON-C00,nw_or_foehn_candidate,season,SON,457,0.4,northerly_nw_flow;windy,337.68128218097627,13.962882642456448,1002.4919054020063,66.76810657255386,6.1781233435497676,0.0,1.5731719360759837,0.03756961963958879,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C01,RDC-V1-SEASON-SON-C01,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-SON-C01,southerly_disrupted_candidate,season,SON,729,0.6,southerly_flow;windy;moist_cloudy_or_rain,183.28875455453792,14.285732302739056,1009.3267578375779,87.70884521342586,2.024181809269688,0.0,2.4173487159726927,-0.09670466888204486,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C02,RDC-V1-SEASON-SON-C02,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-SON-C02,nw_or_foehn_candidate,season,SON,1023,0.4,northerly_nw_flow;windy,354.973266882039,18.67249704077208,1010.1814858223438,83.00846729340148,2.898442862799742,0.0,2.920769922028202,0.08064361353655908,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C03,RDC-V1-SEASON-SON-C03,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-SON-C03,nw_or_foehn_candidate,season,SON,1056,0.3,northerly_nw_flow,25.37368887706182,7.0706764863395986,1016.2715797800697,83.58910936931966,2.739557456750917,0.0,2.2947749458266444,0.23417219701301814,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C04,RDC-V1-SEASON-SON-C04,v1_centroid_revision,macro_nw_continuum,subtype_nw_or_foehn,RDC-V1-SEASON-SON-C04,nw_or_foehn_candidate,season,SON,857,0.4,northerly_nw_flow;windy,7.450091310275912,15.324108400510244,1014.2819632249865,75.4084449316297,4.320018510924095,0.0,1.7956313393694856,0.24730591609649177,southerly_disrupted,Recast v1 family nw_or_foehn_candidate as macro_nw_continuum / subtype_nw_or_foehn; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v2,RDC-V1-SEASON-SON-C05,RDC-V1-SEASON-SON-C05,v1_centroid_revision,macro_southerly_flow,subtype_southerly_disrupted,RDC-V1-SEASON-SON-C05,southerly_disrupted_candidate,season,SON,597,0.44999999999999996,southerly_flow;windy,164.67051819929677,15.164887228659433,1021.0755819014562,71.51774802921514,5.014701414330322,0.0,2.066766819306971,0.05110560028985444,southerly_disrupted,Recast v1 family southerly_disrupted_candidate as macro_southerly_flow / subtype_southerly_disrupted; dead or low-confidence families remain subtypes rather than promoted macros.,"pre-CP physical centroids: wind direction, wind speed, pressure, humidity, dewpoint depression, precipitation, cloud cover, and pre-CP temperature slope",NOT_PRODUCTION,Keep in regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
